"PID","Gr.Liv.Area","Kitchen.Qual","Lot.Area","Year.Built","Exter.Qual","Full.Bath","Half.Bath","Bsmt.Full.Bath","Bsmt.Half.Bath","TotRms.AbvGrd","Fireplaces","Garage.Cars","Garage.Finish","Wood.Deck.SF","Open.Porch.SF","Lot.Config","Bedroom.AbvGr","Kitchen.AbvGr","luxury"
531478010,1056,"TA",8900,1966,"TA",1,0,1,0,5,0,1,"Unf",0,42,"Inside",2,1,"Standard"
531479030,965,"TA",7800,1965,"TA",1,0,1,0,6,0,1,"Unf",421,0,"Corner",3,1,"Standard"
532351060,988,"TA",9100,1962,"TA",1,0,1,0,6,0,2,"Unf",0,0,"Inside",3,1,"Standard"
532351090,1728,"TA",9100,1963,"TA",2,0,1,0,10,0,2,"Unf",0,0,"Inside",6,2,"Standard"
532351150,1654,"TA",8927,1977,"TA",2,0,0,0,10,0,2,"RFn",0,0,"Inside",4,2,"Standard"
532353030,1211,"TA",9240,1962,"TA",1,0,0,0,6,1,2,"Unf",161,0,"Inside",2,1,"Standard"
532353180,1212,"TA",8471,1977,"TA",1,0,1,0,6,1,2,"Unf",292,12,"Corner",3,1,"Standard"
532376080,984,"TA",9308,1965,"TA",1,0,0,0,5,0,1,"Unf",0,0,"CulDSac",3,1,"Standard"
532376180,909,"TA",8450,1968,"TA",1,0,0,0,5,0,1,"Unf",0,155,"Inside",3,1,"Standard"
532376250,925,"TA",8638,1963,"TA",1,0,1,0,5,0,2,"Unf",203,74,"Inside",2,1,"Standard"
532378050,1024,"TA",13052,1965,"TA",1,1,0,0,5,0,1,"Unf",0,0,"CulDSac",3,1,"Standard"
532378070,935,"TA",13526,1965,"TA",1,0,1,0,5,0,1,"Unf",180,0,"CulDSac",3,1,"Standard"
532378160,1236,"TA",6993,1961,"TA",1,0,0,0,6,1,1,"Unf",0,0,"Inside",3,1,"Standard"
532378220,941,"TA",8789,1967,"TA",1,0,0,0,6,1,1,"Unf",64,0,"Inside",3,1,"Standard"
532476050,2646,"Gd",14330,1974,"Gd",2,0,1,2,9,4,2,"RFn",641,100,"Corner",3,1,"Luxury"
533110130,2417,"Gd",16059,1991,"Gd",2,1,0,0,9,1,2,"Unf",127,82,"Corner",4,1,"Luxury"
533125120,2826,"Gd",11025,1992,"Gd",2,1,1,0,9,3,3,"RFn",177,208,"Inside",3,1,"Luxury"
533127080,2520,"Gd",14541,1993,"Gd",2,1,1,0,10,1,3,"RFn",209,55,"Corner",5,1,"Luxury"
533128030,2295,"Gd",13346,1992,"Gd",2,1,1,0,9,1,2,"RFn",0,40,"CulDSac",4,1,"Luxury"
533128090,1624,"Gd",12461,1994,"Gd",2,0,1,0,5,1,3,"RFn",0,114,"Corner",2,1,"Luxury"
533206040,1143,"Gd",3628,2004,"Gd",1,1,0,0,5,1,2,"RFn",0,191,"Inside",1,1,"Standard"
533208050,1247,"Gd",3316,2005,"Gd",1,1,1,0,4,1,2,"Fin",0,84,"Inside",1,1,"Standard"
533212100,1200,"Gd",3180,2005,"TA",2,1,0,0,4,0,2,"RFn",0,166,"Inside",2,1,"Standard"
533212110,1223,"Gd",2544,2005,"Gd",2,1,0,0,4,0,2,"RFn",0,166,"Inside",2,1,"Standard"
533212120,1223,"Gd",2544,2005,"Gd",2,1,0,0,4,0,2,"RFn",0,166,"Inside",2,1,"Standard"
533212130,1200,"Gd",3180,2005,"Gd",2,1,0,0,4,0,2,"RFn",0,166,"Inside",2,1,"Standard"
533221080,1524,"Gd",2998,2000,"Gd",2,1,0,0,4,0,2,"Unf",0,32,"Inside",2,1,"Standard"
533223010,1452,"Gd",3735,1999,"Gd",2,1,1,0,6,0,2,"Unf",0,34,"FR3",3,1,"Standard"
533223080,1382,"Gd",2651,2000,"Gd",2,1,1,0,6,0,2,"Unf",153,50,"FR2",3,1,"Standard"
533223110,1080,"Gd",4447,2003,"Gd",2,1,0,0,4,0,2,"RFn",0,50,"FR2",2,1,"Standard"
533241010,1694,"Gd",8314,1997,"Gd",2,1,0,0,6,1,1,"Unf",0,382,"Corner",3,1,"Standard"
533242030,1568,"Gd",7180,2001,"Gd",2,0,0,0,6,1,2,"RFn",0,266,"Inside",3,1,"Standard"
533250130,1494,"Ex",9549,1995,"Gd",1,1,1,0,6,1,2,"Fin",0,30,"CulDSac",2,1,"Luxury"
533252020,1208,"TA",11250,1977,"Gd",1,1,1,0,6,1,2,"RFn",198,42,"Inside",3,1,"Standard"
533253030,1235,"TA",3760,1980,"Gd",1,0,1,0,4,3,2,"Fin",133,78,"CulDSac",1,1,"Standard"
533253050,1036,"Gd",3640,1980,"Gd",1,0,1,0,4,1,2,"Fin",133,108,"CulDSac",1,1,"Standard"
533253090,1226,"Gd",3874,1980,"Gd",1,0,1,0,4,1,2,"Fin",133,78,"Inside",1,1,"Standard"
533253160,1226,"Gd",3876,1978,"Gd",1,0,1,0,4,1,2,"Fin",133,60,"Inside",1,1,"Standard"
533350050,1842,"Gd",50271,1981,"Gd",0,1,2,0,5,1,3,"Fin",857,72,"Inside",0,1,"Luxury"
534125210,1193,"TA",13110,1972,"TA",2,0,1,0,6,0,2,"Fin",140,153,"Corner",2,1,"Standard"
534126060,1920,"Gd",10192,1968,"TA",3,0,0,0,8,1,2,"RFn",0,98,"Inside",4,1,"Standard"
534127190,2156,"TA",20781,1968,"TA",2,0,0,0,9,1,2,"RFn",0,80,"CulDSac",3,1,"Luxury"
534127270,1416,"TA",11700,1968,"TA",2,1,0,0,7,1,2,"RFn",0,169,"Corner",3,1,"Standard"
534128210,2654,"Gd",11029,1968,"TA",2,1,1,0,9,1,2,"Unf",0,65,"Corner",4,1,"Standard"
534129230,1790,"TA",10400,1972,"TA",1,2,1,0,8,1,2,"RFn",148,0,"Inside",4,1,"Standard"
534175100,1334,"TA",10140,1967,"TA",2,0,1,0,7,0,2,"RFn",0,20,"Inside",3,1,"Standard"
534176250,1164,"TA",9600,1969,"TA",1,1,0,0,6,0,2,"Unf",0,0,"Inside",3,1,"Standard"
534201130,980,"TA",9750,1967,"TA",2,0,0,0,6,0,1,"Fin",68,0,"Inside",3,1,"Standard"
534201230,1051,"TA",9600,1968,"TA",1,0,1,0,6,0,2,"RFn",0,0,"Corner",3,1,"Standard"
534201250,1770,"TA",8640,1968,"TA",1,1,1,0,7,0,2,"RFn",0,60,"Inside",4,1,"Standard"
534201260,976,"Gd",9360,1968,"TA",1,0,1,0,4,1,2,"RFn",94,0,"Inside",2,1,"Standard"
534201280,1052,"TA",8400,1968,"TA",1,1,1,0,5,0,1,"RFn",356,0,"Inside",3,1,"Standard"
534201300,898,"TA",8400,1968,"TA",1,0,1,0,6,0,1,"RFn",143,0,"Inside",3,1,"Standard"
534202020,1051,"TA",9759,1966,"TA",1,0,1,0,6,0,1,"RFn",182,88,"Inside",3,1,"Standard"
534202180,1141,"TA",9600,1967,"TA",1,0,1,0,6,0,1,"Unf",0,78,"Inside",3,1,"Standard"
534226060,1200,"Gd",9230,1965,"TA",1,1,1,0,6,0,2,"Unf",0,64,"Corner",1,1,"Standard"
534250300,1993,"TA",14803,1971,"TA",2,1,0,0,8,1,2,"RFn",0,66,"CulDSac",4,1,"Standard"
534275010,1050,"TA",10659,1961,"TA",1,0,1,0,6,0,1,"Unf",0,319,"Inside",3,1,"Standard"
534276010,864,"TA",9100,1958,"TA",1,0,1,0,5,0,2,"Unf",0,0,"Corner",3,1,"Standard"
534276230,1712,"TA",8393,1959,"TA",2,0,0,0,8,0,2,"Fin",272,54,"Corner",4,2,"Standard"
534400120,1565,"Gd",8800,1965,"TA",2,0,1,0,7,2,1,"RFn",200,25,"Inside",3,1,"Standard"
534403280,1251,"TA",8800,1964,"TA",1,0,1,0,6,2,1,"RFn",0,116,"Inside",3,1,"Standard"
534403400,1488,"TA",10368,1964,"TA",1,1,1,0,7,1,2,"Fin",154,60,"CulDSac",3,1,"Standard"
534403440,1440,"TA",9350,1964,"TA",1,1,0,0,7,1,2,"Fin",0,32,"Inside",4,1,"Standard"
534427090,1095,"TA",10382,1958,"TA",1,0,1,0,6,0,1,"RFn",0,0,"Inside",2,1,"Standard"
534428060,1053,"Ex",8973,1958,"TA",1,1,0,1,6,0,2,"RFn",0,80,"Inside",3,1,"Standard"
534429130,1248,"TA",10800,1960,"TA",1,0,1,0,6,0,1,"Unf",0,0,"Inside",3,1,"Standard"
534430050,816,"TA",8550,1934,"TA",1,0,1,0,4,1,1,"Unf",228,0,"Inside",2,1,"Standard"
534430110,1008,"TA",11425,1954,"TA",1,0,0,0,4,1,1,"RFn",0,0,"Corner",2,1,"Standard"
534431030,1043,"TA",9724,1947,"TA",1,0,0,0,5,1,1,"Unf",125,48,"Inside",2,1,"Standard"
534451050,1230,"TA",4712,1946,"TA",1,1,1,0,5,0,1,"Unf",0,57,"Inside",3,1,"Standard"
534451130,747,"TA",5825,1926,"TA",1,0,0,0,5,0,2,"Unf",0,0,"Inside",1,1,"Standard"
534453150,1252,"TA",7438,1908,"TA",1,0,0,0,5,0,2,"Unf",104,0,"Inside",3,1,"Standard"
534455080,1433,"TA",9600,1961,"TA",1,0,1,0,7,1,2,"Unf",144,0,"Inside",3,1,"Standard"
534475160,1624,"TA",10858,1952,"TA",1,0,1,0,6,1,1,"RFn",0,40,"Corner",2,1,"Standard"
534476100,1216,"TA",9600,1951,"TA",1,0,1,0,7,0,1,"RFn",0,0,"Inside",3,1,"Standard"
534477030,2136,"TA",10680,1951,"TA",2,0,0,0,7,0,2,"Unf",0,30,"Inside",4,1,"Standard"
534479130,1578,"Fa",9490,1941,"TA",1,0,1,0,5,2,1,"Unf",0,0,"Inside",3,1,"Standard"
534479240,1728,"TA",9462,1949,"TA",1,1,0,0,7,1,1,"Unf",245,60,"Inside",3,1,"Standard"
534479300,936,"TA",9888,1954,"TA",1,0,0,0,5,0,1,"Unf",0,0,"Inside",2,1,"Standard"
535101110,1584,"TA",8917,1967,"TA",2,0,0,0,8,0,2,"Unf",0,0,"Inside",4,2,"Standard"
535103070,1246,"TA",12700,1964,"TA",1,0,1,0,6,2,2,"RFn",0,69,"Inside",3,1,"Standard"
535105160,1235,"TA",8500,1961,"TA",1,0,0,0,6,0,2,"Unf",0,0,"Inside",2,1,"Standard"
535125060,2157,"Gd",14200,1966,"TA",2,1,0,0,8,2,2,"Fin",105,66,"Corner",4,1,"Standard"
535150240,1128,"TA",9000,1954,"TA",1,0,0,0,5,0,1,"Unf",0,0,"Inside",2,1,"Standard"
535150300,3112,"Gd",25419,1918,"Gd",2,0,1,1,8,1,2,"Unf",0,16,"Corner",4,1,"Standard"
535151080,1008,"TA",9723,1963,"TA",1,0,0,0,5,0,2,"RFn",0,0,"Corner",2,1,"Standard"
535151130,1190,"TA",7728,1962,"TA",1,0,1,0,6,0,2,"Unf",0,18,"Inside",3,1,"Standard"
535152070,1144,"TA",8163,1959,"TA",1,0,1,0,6,1,1,"RFn",86,0,"Inside",3,1,"Standard"
535152280,1364,"TA",8400,1957,"TA",1,1,0,0,6,1,1,"RFn",0,60,"Corner",3,1,"Standard"
535176050,1383,"TA",11600,1960,"TA",1,1,0,0,7,0,1,"RFn",0,45,"Inside",3,1,"Standard"
535177100,1336,"TA",9610,1958,"TA",1,1,0,0,7,1,2,"RFn",80,0,"Corner",3,1,"Standard"
535178100,1370,"TA",10000,1956,"TA",1,0,1,0,6,1,1,"RFn",191,0,"Corner",3,1,"Standard"
535179050,1092,"TA",14850,1957,"TA",1,0,1,0,6,1,1,"Fin",268,0,"Inside",2,1,"Standard"
535180020,1124,"TA",10152,1956,"TA",1,0,1,0,6,1,1,"Fin",0,211,"Inside",3,1,"Standard"
535180070,1236,"Gd",10011,1957,"TA",1,0,0,1,6,1,1,"Unf",0,0,"Inside",2,1,"Standard"
535301010,943,"TA",7032,1979,"TA",1,0,1,0,4,2,2,"Unf",42,0,"Corner",2,1,"Standard"
535301150,1050,"Gd",8092,1954,"TA",1,0,1,0,6,0,1,"RFn",0,0,"Inside",3,1,"Standard"
535303050,1375,"TA",11310,1954,"TA",1,0,0,0,5,1,2,"Unf",0,30,"Inside",2,1,"Standard"
535304020,1008,"TA",12778,1952,"TA",1,0,1,0,4,0,1,"RFn",0,154,"Inside",2,1,"Standard"
535305120,1575,"Gd",10170,1951,"TA",1,1,0,0,5,1,2,"Unf",0,0,"Corner",2,1,"Standard"
535325130,1145,"TA",7700,1956,"TA",1,0,0,0,6,0,2,"Unf",0,0,"Inside",3,1,"Standard"
535325340,1005,"TA",11050,1956,"TA",1,0,0,0,6,1,1,"Unf",0,0,"Inside",2,1,"Standard"
535325350,1056,"TA",13600,1955,"TA",1,1,1,0,6,0,1,"Fin",0,0,"Inside",3,1,"Standard"
535325450,884,"TA",15428,1951,"TA",1,0,1,0,4,0,1,"Fin",0,0,"Inside",2,1,"Standard"
535325460,2039,"TA",21299,1941,"Gd",1,1,1,0,7,3,3,"Unf",0,0,"Inside",3,1,"Standard"
535327210,1384,"TA",13300,1956,"TA",1,0,1,0,6,0,2,"Unf",75,0,"Inside",2,1,"Standard"
535353180,2640,"TA",22136,1925,"TA",2,1,2,0,10,1,3,"RFn",631,48,"Inside",5,1,"Standard"
535354130,1312,"TA",7500,1947,"TA",1,1,0,0,6,0,2,"Unf",0,28,"Inside",3,1,"Standard"
535355100,1310,"TA",7000,1924,"TA",2,0,0,0,6,0,1,"Unf",0,0,"Corner",2,1,"Standard"
535375040,713,"Gd",10410,1930,"TA",1,0,0,0,5,0,1,"Unf",0,75,"Inside",2,1,"Standard"
535376090,833,"Gd",5400,1954,"TA",1,0,0,0,4,0,1,"Unf",0,0,"Inside",2,1,"Standard"
535376100,1073,"TA",5400,1921,"TA",1,0,0,0,4,0,1,"Unf",0,0,"Corner",2,1,"Standard"
535377070,715,"TA",10914,1929,"TA",1,0,0,0,4,0,2,"Unf",0,0,"Inside",2,1,"Standard"
535377100,720,"Fa",7008,1900,"TA",1,0,0,0,5,0,1,"Unf",0,0,"Corner",1,1,"Standard"
535379100,1130,"TA",10800,1920,"TA",1,0,1,0,5,1,2,"Unf",229,0,"Inside",2,1,"Standard"
535380010,1595,"TA",7200,1915,"TA",2,0,0,0,7,1,2,"Unf",49,0,"Inside",3,1,"Standard"
535380130,1760,"TA",10818,1910,"TA",1,1,0,0,7,1,2,"Unf",120,0,"Inside",4,1,"Standard"
535381060,1214,"TA",10410,1915,"TA",1,0,0,0,6,0,3,"Unf",216,0,"Corner",3,1,"Standard"
535382020,2414,"TA",10800,1900,"TA",2,0,0,0,10,1,2,"Unf",142,0,"Corner",3,2,"Standard"
535382130,1466,"Gd",10800,1936,"TA",2,0,0,1,7,1,2,"Unf",436,21,"Inside",3,1,"Standard"
535401140,1324,"TA",8658,1965,"TA",2,0,0,0,6,1,2,"RFn",0,138,"Inside",3,1,"Standard"
535402070,1086,"TA",13400,1966,"TA",1,0,1,0,6,1,2,"RFn",0,0,"Inside",3,1,"Standard"
535402100,1146,"TA",10184,1963,"TA",1,0,0,1,6,1,1,"Unf",345,75,"Inside",3,1,"Standard"
535402220,1734,"Gd",9786,1962,"TA",1,1,0,0,7,1,2,"RFn",0,0,"Inside",3,1,"Standard"
535402230,1207,"TA",9510,1962,"TA",1,1,0,0,6,0,1,"RFn",0,240,"Inside",3,1,"Standard"
535403040,912,"TA",7800,1964,"TA",1,0,0,0,5,0,1,"Unf",0,0,"Inside",2,1,"Standard"
535403150,1194,"TA",8910,1959,"TA",1,0,0,1,6,1,2,"Fin",0,0,"Corner",3,1,"Standard"
535403200,864,"Gd",7332,1959,"TA",1,0,1,0,4,0,1,"Unf",168,0,"Inside",2,1,"Standard"
535404080,816,"TA",7100,1957,"TA",1,0,1,0,5,0,1,"Unf",0,0,"Corner",2,1,"Standard"
535425040,1773,"TA",10800,1961,"TA",2,0,1,0,6,2,2,"RFn",355,98,"Inside",3,1,"Standard"
535425050,1472,"Gd",11650,1959,"TA",2,0,0,0,5,1,2,"Unf",0,68,"Corner",2,1,"Standard"
535425080,2448,"TA",18275,1962,"TA",3,0,1,0,9,2,2,"RFn",520,102,"Inside",3,1,"Luxury"
535426195,1600,"TA",16321,1957,"TA",1,0,1,0,6,2,1,"RFn",288,258,"CulDSac",2,1,"Standard"
535450100,1521,"Gd",12144,1950,"TA",1,1,0,0,6,0,1,"Unf",199,0,"Inside",3,1,"Standard"
535451190,1040,"TA",7200,1950,"TA",1,0,0,0,5,0,2,"Unf",0,0,"Inside",2,1,"Standard"
535451210,1040,"TA",7200,1950,"TA",1,0,0,0,4,0,2,"Unf",0,29,"Inside",2,1,"Standard"
535453160,1040,"TA",7560,1959,"TA",1,0,0,0,6,0,1,"RFn",140,0,"Inside",3,1,"Standard"
535454030,1040,"TA",8544,1950,"TA",2,0,0,0,6,0,2,"Unf",0,0,"Corner",2,2,"Standard"
535454050,1040,"TA",8544,1949,"TA",2,0,0,0,6,0,2,"Unf",0,0,"Inside",2,2,"Standard"
535454060,1040,"TA",8544,1950,"TA",2,0,0,0,6,0,2,"Unf",0,0,"Inside",2,2,"Standard"
535456020,1150,"TA",7945,1959,"TA",1,0,1,0,6,0,1,"RFn",0,0,"Inside",3,1,"Standard"
535457070,1150,"TA",7000,1961,"TA",1,0,0,0,6,0,1,"RFn",0,0,"Inside",3,1,"Standard"
535477060,1348,"TA",7590,1966,"TA",1,1,0,0,6,1,2,"RFn",188,108,"Inside",3,1,"Standard"
535478010,999,"TA",10205,1962,"TA",1,0,1,0,6,0,1,"Unf",150,72,"Inside",3,1,"Standard"
535478070,1045,"TA",7400,1962,"TA",1,0,1,0,6,0,2,"Unf",0,0,"Corner",3,1,"Standard"
535478090,864,"TA",7000,1962,"TA",1,0,0,1,5,0,1,"Unf",0,0,"Inside",3,1,"Standard"
902100110,2014,"TA",9856,1900,"Gd",2,0,0,0,8,0,2,"Unf",0,72,"Corner",5,1,"Standard"
902100130,1328,"TA",9906,1925,"TA",1,0,0,0,8,0,1,"Unf",0,172,"Inside",3,1,"Standard"
902101050,1668,"TA",9600,1948,"TA",1,0,1,0,6,0,1,"Unf",0,0,"Inside",3,1,"Standard"
902103090,1657,"Fa",5520,1920,"TA",1,0,0,0,9,1,1,"Unf",0,0,"Corner",4,1,"Standard"
902104020,1416,"Gd",9600,1900,"TA",1,0,0,1,7,0,2,"Unf",0,24,"Inside",3,1,"Standard"
902106040,1641,"Ex",9600,1925,"TA",1,1,0,1,6,1,2,"Unf",0,0,"Inside",3,1,"Standard"
902106090,1428,"TA",6451,1900,"TA",1,0,1,0,7,0,2,"Fin",264,0,"Inside",4,1,"Standard"
902108060,1004,"Gd",3960,1930,"TA",1,0,0,0,5,1,1,"Unf",280,0,"Inside",2,1,"Standard"
902109010,813,"Gd",5684,1930,"TA",1,0,0,0,5,0,1,"Unf",0,113,"Inside",2,1,"Standard"
902110120,1951,"Fa",7745,1900,"Gd",2,0,0,0,9,0,2,"Unf",0,6,"Inside",4,2,"Standard"
902110130,1032,"TA",7741,1924,"TA",1,0,0,0,5,0,1,"Unf",0,0,"Inside",2,1,"Standard"
902111010,844,"TA",5633,1925,"TA",1,0,0,0,5,0,1,"Unf",50,81,"Inside",2,1,"Standard"
902125020,1750,"Ex",9000,1880,"TA",1,0,0,0,8,0,1,"Unf",0,0,"Corner",3,1,"Standard"
902128020,864,"TA",7200,1950,"TA",1,0,0,0,5,0,1,"RFn",0,0,"Inside",2,1,"Standard"
902128100,1118,"TA",4400,1920,"TA",1,0,0,0,6,0,2,"Unf",0,0,"Inside",2,1,"Standard"
902134060,1376,"TA",7614,1905,"TA",1,0,0,0,7,0,1,"Unf",0,0,"Inside",2,1,"Standard"
902204060,960,"TA",6000,1955,"TA",1,0,1,0,5,0,2,"Unf",0,0,"Inside",3,1,"Standard"
902204120,1566,"Gd",6000,1924,"TA",1,1,0,0,7,0,2,"Unf",24,0,"Inside",5,1,"Standard"
902206020,492,"TA",7830,1921,"TA",1,0,1,0,3,0,1,"Unf",0,0,"Inside",1,1,"Standard"
902206090,1182,"TA",9576,1945,"TA",1,1,0,0,5,0,1,"Unf",0,0,"Inside",3,1,"Standard"
902207080,1163,"TA",5820,1955,"TA",1,0,1,0,6,0,1,"Unf",142,98,"Inside",3,1,"Standard"
902207110,840,"Fa",5747,1920,"TA",1,0,0,0,5,0,1,"Unf",112,0,"Inside",2,1,"Standard"
902301120,1928,"Fa",9142,1910,"TA",2,0,0,0,9,0,1,"Unf",0,60,"Inside",4,2,"Standard"
902305090,1774,"TA",9600,1900,"TA",2,0,1,0,8,0,3,"Unf",0,0,"Inside",4,2,"Standard"
902325050,1768,"TA",10800,1914,"TA",1,1,0,0,6,2,2,"Unf",0,341,"Inside",2,1,"Standard"
902325100,2104,"TA",6300,1910,"TA",2,0,0,0,9,0,2,"Unf",0,341,"Corner",5,1,"Standard"
902325160,1440,"TA",5000,1900,"TA",1,0,0,0,6,0,1,"Unf",0,0,"Corner",3,1,"Standard"
902328100,1690,"TA",8850,1916,"TA",1,0,0,0,7,1,1,"Unf",0,0,"Corner",3,1,"Standard"
902329070,1368,"TA",3600,1910,"TA",1,0,0,0,7,0,1,"Unf",0,158,"Inside",3,1,"Standard"
902329090,1762,"Gd",7200,1920,"TA",1,1,1,0,8,0,2,"Unf",36,0,"Corner",4,1,"Standard"
902400090,1200,"TA",11340,1923,"TA",1,0,0,0,7,0,1,"Unf",0,0,"Corner",4,1,"Standard"
902400110,3608,"Ex",22950,1892,"Gd",2,1,0,0,12,2,3,"Unf",0,260,"Inside",4,1,"Luxury"
902406030,960,"TA",9750,1958,"TA",1,0,0,0,5,0,2,"Unf",0,0,"Inside",3,1,"Standard"
903202120,1577,"Fa",6435,1939,"TA",1,0,0,0,6,1,1,"Unf",0,0,"Inside",3,1,"Standard"
903206160,1827,"TA",11737,1924,"TA",1,0,0,0,9,1,1,"Unf",27,36,"Inside",2,1,"Standard"
903225090,1664,"TA",5000,1947,"TA",2,0,0,0,7,2,2,"Unf",0,24,"Corner",3,1,"Standard"
903229040,1118,"TA",7800,1939,"TA",1,0,1,0,5,1,2,"Unf",0,0,"Inside",3,1,"Standard"
903231070,1176,"TA",6240,1934,"TA",1,0,0,0,6,1,2,"Unf",112,0,"Inside",3,1,"Standard"
903231190,1344,"TA",6240,1936,"TA",1,0,0,0,7,0,1,"Unf",200,114,"Inside",3,1,"Standard"
903231220,1162,"TA",6120,1930,"Gd",1,0,1,0,6,0,1,"Unf",0,24,"Inside",3,1,"Standard"
903231240,1015,"TA",6120,1925,"TA",1,0,0,0,6,0,1,"Unf",0,0,"Inside",3,1,"Standard"
903233100,1576,"TA",6240,1928,"TA",1,0,0,0,8,1,1,"Unf",0,0,"Inside",3,1,"Standard"
903233220,1324,"Gd",6120,1930,"TA",1,0,0,0,7,0,1,"Unf",0,0,"Inside",3,1,"Standard"
903234030,1103,"Gd",6000,1925,"TA",1,0,0,0,5,1,2,"Unf",166,120,"Inside",2,1,"Standard"
903235020,616,"TA",6000,1921,"TA",1,0,0,0,4,0,1,"Unf",0,0,"Inside",2,1,"Standard"
903236200,1048,"TA",6380,1922,"TA",1,0,0,0,5,1,1,"Unf",0,0,"Inside",2,1,"Standard"
903400030,816,"TA",11672,1925,"TA",1,0,0,0,4,0,1,"Unf",168,0,"Inside",2,1,"Standard"
903425190,2486,"TA",33120,1962,"TA",2,0,0,0,8,1,2,"Unf",0,0,"Inside",5,1,"Standard"
903425340,960,"TA",9873,1970,"TA",1,0,1,0,6,0,2,"Unf",0,288,"Inside",3,1,"Standard"
903430090,1635,"Gd",5310,1910,"TA",1,0,0,0,5,0,1,"Unf",394,0,"Corner",2,1,"Standard"
903451050,1430,"Fa",10320,1924,"TA",2,0,0,0,7,0,2,"Unf",218,0,"Inside",3,1,"Standard"
903452090,1330,"TA",7518,1910,"Fa",1,0,0,0,7,0,1,"Unf",0,72,"FR3",3,1,"Standard"
903454080,1376,"TA",8600,1937,"TA",2,0,0,0,7,1,1,"Unf",0,0,"Inside",3,1,"Standard"
903455090,1360,"Gd",7200,1938,"TA",1,1,0,0,6,0,1,"Unf",0,65,"Corner",2,1,"Standard"
903456060,1077,"TA",9786,1922,"TA",1,0,0,0,6,1,1,"Unf",0,100,"Inside",3,1,"Standard"
903458010,984,"TA",7200,1930,"TA",1,0,0,0,6,0,1,"Unf",0,0,"Corner",3,1,"Standard"
904100030,1422,"TA",12375,1951,"TA",1,0,1,0,7,1,1,"Unf",0,0,"Inside",3,1,"Standard"
904100090,1921,"TA",11136,1964,"TA",2,0,0,0,8,0,2,"Unf",0,180,"Corner",4,2,"Standard"
904100170,1640,"TA",21370,1950,"TA",1,0,0,0,7,1,2,"RFn",0,0,"FR2",3,1,"Standard"
904101040,1352,"Gd",6930,1958,"TA",1,0,0,1,6,0,1,"Unf",168,0,"Inside",3,1,"Standard"
904301410,1032,"TA",8250,1935,"TA",1,0,0,0,6,1,1,"Unf",0,0,"Inside",2,1,"Standard"
904302020,879,"TA",5220,1936,"TA",1,0,0,0,4,0,1,"Unf",0,108,"Inside",2,1,"Standard"
904302030,1073,"TA",5500,2004,"TA",2,0,1,0,4,0,1,"Unf",0,120,"Inside",2,1,"Standard"
905100030,1382,"TA",11235,1963,"TA",1,1,0,0,6,1,2,"Unf",0,82,"Inside",3,1,"Standard"
905101330,1296,"TA",10791,1967,"TA",2,0,0,0,6,0,2,"Unf",0,0,"Inside",2,2,"Standard"
905101450,1068,"TA",8414,1963,"TA",1,0,0,1,6,0,1,"RFn",192,0,"Inside",3,1,"Standard"
905103130,1064,"TA",11327,1967,"TA",1,0,0,1,6,1,2,"Unf",314,48,"Inside",3,1,"Standard"
905103140,1320,"TA",11777,1966,"TA",1,0,1,0,6,2,2,"RFn",160,68,"Inside",3,1,"Standard"
905103180,934,"TA",10366,1964,"TA",1,0,0,1,4,0,1,"Unf",77,0,"Corner",2,1,"Standard"
905105010,1059,"TA",9000,1966,"TA",1,0,1,0,6,0,1,"Fin",0,88,"Corner",3,1,"Standard"
905106210,1159,"TA",11553,1968,"TA",1,1,0,0,7,1,1,"Unf",466,0,"Inside",3,1,"Standard"
905107070,1400,"TA",7844,1978,"TA",1,1,0,0,6,1,2,"Fin",0,0,"Inside",3,1,"Standard"
905107220,1458,"TA",9535,1967,"TA",1,1,1,0,7,1,2,"Unf",284,0,"Inside",3,1,"Standard"
905107240,1721,"TA",10335,1968,"TA",2,1,0,0,7,1,2,"RFn",0,96,"Inside",3,1,"Standard"
905107300,1040,"TA",7176,1978,"TA",1,0,1,0,6,1,2,"Unf",131,0,"CulDSac",3,1,"Standard"
905108090,1967,"TA",9662,1977,"TA",2,0,0,0,10,0,2,"Fin",170,0,"Inside",6,2,"Standard"
905108120,1949,"TA",8235,1977,"TA",2,0,0,0,10,0,2,"RFn",32,0,"Inside",6,2,"Standard"
905200280,1920,"Gd",13650,1958,"Gd",2,0,1,0,8,1,2,"Unf",0,0,"Inside",4,1,"Standard"
905200290,1803,"TA",13125,1957,"TA",2,0,1,0,8,1,2,"RFn",0,0,"Corner",3,1,"Standard"
905200340,1779,"TA",17920,1955,"TA",1,1,1,0,6,1,2,"Unf",0,418,"Inside",3,1,"Standard"
905200380,872,"Fa",17529,1924,"TA",1,0,0,0,5,1,1,"Unf",0,0,"Inside",2,1,"Standard"
905200490,960,"TA",10246,1965,"TA",0,0,1,1,3,0,1,"Unf",88,0,"CulDSac",0,1,"Standard"
905201090,1437,"TA",14175,1956,"TA",1,1,1,0,6,1,2,"Unf",304,0,"Corner",3,1,"Standard"
905202190,1830,"TA",20355,1967,"TA",1,0,1,0,6,2,2,"Unf",0,115,"Inside",2,1,"Luxury"
905202210,1000,"TA",13050,1963,"TA",1,0,1,0,4,2,2,"Unf",238,0,"Inside",1,1,"Standard"
